OWIO, OWST, PWIO, AVGWIO, TAG
20, 0.000000, 100.000000, 15.920000, 1
20, 0.000000, 100.000000, 16.080000, 1
20, 0.000000, 100.000000, 17.360000, 1
20, 0.000000, 100.000000, 17.600000, 1
20, 0.000000, 100.000000, 18.720000, 1
20, 0.000000, 100.000000, 16.960000, 1
11, 10.111111, 91.000000, 17.318681, 1
0, 2.448276, 71.000000, 17.915493, 1
0, 1.040816, 51.000000, 16.784314, 1
2, 0.492537, 33.000000, 15.515152, 1
2, 0.176471, 15.000000, 16.000000, 1
0, 0.041667, 4.000000, 18.000000, 1
0, 0.041667, 4.000000, 18.000000, 1
2, 0.063830, 6.000000, 14.666667, 1
12, 0.190476, 16.000000, 11.000000, 1
20, 0.515152, 34.000000, 9.176471, 1
20, 1.173913, 54.000000, 8.740741, 1
20, 2.846154, 74.000000, 8.540541, 1
20, 11.500000, 92.000000, 8.434783, 1
20, 0.000000, 100.000000, 8.080000, 1
20, 0.000000, 100.000000, 11.360000, 1
20, 0.000000, 100.000000, 11.680000, 1
12, 11.500000, 92.000000, 13.913043, 0
0, 2.571429, 72.000000, 15.555556, 0
0, 1.083333, 52.000000, 18.461538, 0
0, 0.470588, 32.000000, 14.500000, 0
0, 0.136364, 12.000000, 22.666667, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
8, 0.086957, 8.000000, 62.000000, 0
0, 0.086957, 8.000000, 62.000000, 0
0, 0.086957, 8.000000, 62.000000, 0
0, 0.086957, 8.000000, 62.000000, 0
0, 0.086957, 8.000000, 62.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
13, 0.149425, 13.000000, 51.076923, 0
7, 0.250000, 20.000000, 67.200000, 0
2, 0.282051, 22.000000, 72.727273, 0
1, 0.298701, 23.000000, 75.130435, 0
3, 0.351351, 26.000000, 86.153846, 0
10, 0.298701, 23.000000, 157.565217, 0
0, 0.190476, 16.000000, 184.000000, 0
1, 0.176471, 15.000000, 196.266667, 0
0, 0.162791, 14.000000, 201.142857, 0
2, 0.149425, 13.000000, 195.076923, 0
0, 0.030928, 3.000000, 162.666667, 0
2, 0.052632, 5.000000, 121.600000, 0
1, 0.052632, 5.000000, 96.000000, 0
2, 0.075269, 7.000000, 141.714286, 0
0, 0.052632, 5.000000, 152.000000, 0
1, 0.063830, 6.000000, 148.000000, 0
8, 0.136364, 12.000000, 113.333333, 0
20, 0.449275, 31.000000, 97.032258, 0
5, 0.515152, 34.000000, 76.470588, 0
0, 0.515152, 34.000000, 76.470588, 0
0, 0.492537, 33.000000, 74.909091, 0
0, 0.333333, 25.000000, 75.200000, 0
3, 0.086957, 8.000000, 19.000000, 0
0, 0.030928, 3.000000, 16.000000, 0
0, 0.030928, 3.000000, 16.000000, 0
0, 0.030928, 3.000000, 16.000000, 0
0, 0.030928, 3.000000, 16.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
1, 0.010101, 1.000000, 128.000000, 0
4, 0.052632, 5.000000, 36.800000, 0
18, 0.298701, 23.000000, 36.869565, 0
8, 0.449275, 31.000000, 33.806452, 0
0, 0.449275, 31.000000, 33.806452, 0
0, 0.428571, 30.000000, 30.666667, 0
0, 0.351351, 26.000000, 33.230769, 0
0, 0.086957, 8.000000, 25.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
1, 0.010101, 1.000000, 32.000000, 0
8, 0.098901, 9.000000, 17.777778, 0
20, 0.408451, 29.000000, 11.034483, 0
20, 0.960784, 49.000000, 9.795918, 0
20, 2.225806, 69.000000, 9.507246, 0
8, 3.166667, 76.000000, 9.052632, 0
12, 4.000000, 80.000000, 8.200000, 0
20, 4.000000, 80.000000, 8.300000, 0
20, 4.000000, 80.000000, 8.400000, 0
20, 4.000000, 80.000000, 8.200000, 0
20, 11.500000, 92.000000, 8.173913, 0
13, 13.285714, 93.000000, 8.430108, 0
18, 10.111111, 91.000000, 9.846154, 0
20, 10.111111, 91.000000, 16.527473, 0
20, 10.111111, 91.000000, 17.230769, 0
20, 10.111111, 91.000000, 99.252747, 0
20, 49.000000, 98.000000, 241.469388, 0
0, 4.000000, 80.000000, 292.300000, 0
0, 1.500000, 60.000000, 376.800000, 0
0, 0.666667, 40.000000, 559.600000, 0
0, 0.250000, 20.000000, 738.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
10, 0.111111, 10.000000, 11.200000, 0
20, 0.428571, 30.000000, 12.800000, 0
20, 1.000000, 50.000000, 19.360000, 0
4, 1.173913, 54.000000, 20.296296, 0
14, 2.125000, 68.000000, 20.352941, 0
18, 3.166667, 76.000000, 26.000000, 0
13, 2.225806, 69.000000, 28.405797, 0
0, 0.960784, 49.000000, 28.081633, 0
14, 1.439024, 59.000000, 33.898305, 0
20, 1.857143, 65.000000, 31.261538, 0
18, 1.857143, 65.000000, 24.615385, 0
17, 2.225806, 69.000000, 22.260870, 0
20, 8.090909, 89.000000, 22.651685, 0
20, 19.000000, 95.000000, 21.894737, 0
9, 5.250000, 84.000000, 23.809524, 0
0, 1.941176, 66.000000, 26.181818, 0
0, 0.960784, 49.000000, 31.346939, 0
1, 0.428571, 30.000000, 35.733333, 0
0, 0.111111, 10.000000, 25.600000, 0
0, 0.010101, 1.000000, 16.000000, 0
0, 0.010101, 1.000000, 16.000000, 0
0, 0.010101, 1.000000, 16.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
6, 0.063830, 6.000000, 16.000000, 0
10, 0.190476, 16.000000, 12.500000, 0
0, 0.190476, 16.000000, 12.500000, 0
0, 0.190476, 16.000000, 12.500000, 0
0, 0.190476, 16.000000, 12.500000, 0
9, 0.234568, 19.000000, 13.473684, 0
1, 0.111111, 10.000000, 16.000000, 0
9, 0.234568, 19.000000, 15.157895, 0
1, 0.250000, 20.000000, 14.800000, 0
12, 0.470588, 32.000000, 16.000000, 0
13, 0.562500, 36.000000, 13.111111, 0
8, 0.754386, 43.000000, 14.697674, 0
16, 1.000000, 50.000000, 17.600000, 0
18, 2.030303, 67.000000, 16.716418, 0
11, 1.941176, 66.000000, 19.757576, 0
0, 1.127660, 53.000000, 22.490566, 0
0, 0.818182, 45.000000, 22.755556, 0
5, 0.515152, 34.000000, 32.470588, 0
20, 0.562500, 36.000000, 44.000000, 0
20, 0.818182, 45.000000, 32.177778, 0
20, 1.857143, 65.000000, 27.938462, 0
20, 5.666667, 85.000000, 26.823529, 0
20, 0.000000, 100.000000, 27.200000, 0
20, 0.000000, 100.000000, 22.160000, 0
13, 13.285714, 93.000000, 24.086022, 0
12, 5.666667, 85.000000, 24.847059, 0
10, 3.000000, 75.000000, 25.920000, 0
19, 2.846154, 74.000000, 18.486486, 0
15, 2.225806, 69.000000, 21.449275, 0
8, 1.777778, 64.000000, 20.750000, 0
19, 2.448276, 71.000000, 21.408451, 0
0, 1.564103, 61.000000, 20.065574, 0
0, 0.724138, 42.000000, 21.523810, 0
0, 0.369863, 27.000000, 21.037037, 0
13, 0.470588, 32.000000, 19.250000, 0
0, 0.149425, 13.000000, 14.153846, 0
20, 0.492537, 33.000000, 14.545455, 0
18, 1.040816, 51.000000, 13.803922, 0
7, 1.380952, 58.000000, 14.344828, 0
19, 1.777778, 64.000000, 14.875000, 0
5, 2.225806, 69.000000, 15.188406, 0
6, 1.222222, 55.000000, 16.290909, 0
19, 1.272727, 56.000000, 20.285714, 0
14, 1.702703, 63.000000, 23.238095, 0
14, 1.380952, 58.000000, 24.275862, 0
20, 2.703704, 73.000000, 24.767123, 0
16, 4.882353, 83.000000, 23.228916, 0
17, 4.263158, 81.000000, 24.000000, 0
12, 3.761905, 79.000000, 21.063291, 0
17, 4.555556, 82.000000, 21.951220, 0
11, 2.703704, 73.000000, 22.575342, 0
20, 3.347826, 77.000000, 22.233766, 0
20, 4.000000, 80.000000, 18.900000, 0
13, 4.263158, 81.000000, 17.876543, 0
0, 1.777778, 64.000000, 16.625000, 0
0, 1.127660, 53.000000, 13.584906, 0
12, 0.818182, 45.000000, 11.200000, 0
20, 0.818182, 45.000000, 8.888889, 0
14, 0.851852, 46.000000, 8.869565, 0
14, 1.500000, 60.000000, 12.800000, 0
0, 1.500000, 60.000000, 12.800000, 0
7, 1.222222, 55.000000, 13.090909, 0
13, 0.923077, 48.000000, 16.500000, 0
20, 1.173913, 54.000000, 16.740741, 0
20, 1.500000, 60.000000, 13.066667, 0
7, 2.030303, 67.000000, 14.447761, 0
16, 3.166667, 76.000000, 16.631579, 0
19, 4.555556, 82.000000, 14.926829, 0
19, 4.263158, 81.000000, 15.407407, 0
11, 2.571429, 72.000000, 16.666667, 0
17, 4.555556, 82.000000, 17.463415, 0
18, 5.250000, 84.000000, 18.190476, 0
11, 3.166667, 76.000000, 19.578947, 0
18, 3.000000, 75.000000, 27.520000, 0
5, 2.225806, 69.000000, 30.724638, 0
0, 1.083333, 52.000000, 32.769231, 0
0, 0.515152, 34.000000, 36.705882, 0
12, 0.538462, 35.000000, 61.942857, 0
12, 0.408451, 29.000000, 73.655172, 0
12, 0.562500, 36.000000, 87.333333, 0
11, 0.886792, 47.000000, 80.340426, 0
3, 1.000000, 50.000000, 78.560000, 0
0, 0.612903, 38.000000, 74.736842, 0
16, 0.724138, 42.000000, 62.476190, 0
7, 0.587302, 37.000000, 46.270270, 0
7, 0.492537, 33.000000, 62.545455, 0
19, 0.960784, 49.000000, 56.000000, 0
16, 1.857143, 65.000000, 45.292308, 0
0, 0.960784, 49.000000, 48.163265, 0
0, 0.724138, 42.000000, 48.000000, 0
13, 0.923077, 48.000000, 24.666667, 0
20, 0.960784, 49.000000, 16.000000, 0
20, 1.127660, 53.000000, 21.886792, 0
20, 2.703704, 73.000000, 23.342466, 0
20, 13.285714, 93.000000, 24.860215, 0
20, 0.000000, 100.000000, 37.760000, 0
15, 19.000000, 95.000000, 46.821053, 0
10, 5.666667, 85.000000, 48.847059, 0
15, 4.000000, 80.000000, 48.500000, 0
17, 3.347826, 77.000000, 45.714286, 0
11, 2.125000, 68.000000, 31.882353, 0
17, 2.333333, 70.000000, 18.057143, 0
20, 4.000000, 80.000000, 17.000000, 0
20, 5.666667, 85.000000, 23.717647, 0
18, 6.142857, 86.000000, 39.348837, 0
10, 5.666667, 85.000000, 45.458824, 0
20, 7.333333, 88.000000, 49.818182, 0
20, 7.333333, 88.000000, 50.454545, 0
10, 3.545455, 78.000000, 49.230769, 0
20, 4.000000, 80.000000, 32.400000, 0
18, 7.333333, 88.000000, 31.000000, 0
14, 4.555556, 82.000000, 28.292683, 0
20, 4.555556, 82.000000, 30.048780, 0
18, 9.000000, 90.000000, 34.044444, 0
15, 5.666667, 85.000000, 35.952941, 0
20, 6.692308, 87.000000, 30.804598, 0
9, 4.555556, 82.000000, 30.439024, 0
0, 1.631579, 62.000000, 30.967742, 0
0, 0.785714, 44.000000, 22.545455, 0
0, 0.408451, 29.000000, 21.793103, 0
6, 0.176471, 15.000000, 14.400000, 0
20, 0.351351, 26.000000, 17.846154, 0
18, 0.785714, 44.000000, 22.000000, 0
12, 1.272727, 56.000000, 28.571429, 0
18, 2.846154, 74.000000, 32.432432, 0
9, 3.347826, 77.000000, 34.077922, 0
16, 2.703704, 73.000000, 39.561644, 0
11, 1.941176, 66.000000, 43.030303, 0
10, 1.777778, 64.000000, 40.000000, 0
17, 1.702703, 63.000000, 38.349206, 0
7, 1.564103, 61.000000, 41.180328, 0
14, 1.439024, 59.000000, 39.864407, 0
15, 1.702703, 63.000000, 36.317460, 0
12, 1.857143, 65.000000, 35.446154, 0
0, 0.923077, 48.000000, 34.333333, 0
0, 0.694915, 41.000000, 30.243902, 0
15, 0.724138, 42.000000, 34.285714, 0
12, 0.639344, 39.000000, 35.487179, 0
20, 0.886792, 47.000000, 30.468085, 0
8, 1.222222, 55.000000, 30.545455, 0
17, 2.571429, 72.000000, 29.222222, 0
15, 2.571429, 72.000000, 25.222222, 0
16, 3.166667, 76.000000, 28.842105, 0
11, 2.030303, 67.000000, 30.925373, 0
8, 2.030303, 67.000000, 30.208955, 0
20, 2.333333, 70.000000, 29.028571, 0
11, 1.941176, 66.000000, 34.424242, 0
0, 1.000000, 50.000000, 31.200000, 0
0, 0.639344, 39.000000, 32.410256, 0
2, 0.492537, 33.000000, 32.969697, 0
20, 0.492537, 33.000000, 35.878788, 0
6, 0.388889, 28.000000, 29.714286, 0
20, 0.923077, 48.000000, 29.166667, 0
10, 1.380952, 58.000000, 27.310345, 0
18, 2.846154, 74.000000, 31.783784, 0
14, 2.125000, 68.000000, 30.235294, 0
16, 3.545455, 78.000000, 28.923077, 0
13, 2.448276, 71.000000, 30.422535, 0
12, 2.703704, 73.000000, 31.561644, 0
18, 2.703704, 73.000000, 26.958904, 0
18, 3.347826, 77.000000, 41.766234, 0
15, 3.166667, 76.000000, 37.578947, 0
20, 4.882353, 83.000000, 32.771084, 0
20, 10.111111, 91.000000, 34.461538, 0
20, 13.285714, 93.000000, 36.301075, 0
20, 19.000000, 95.000000, 26.189474, 0
20, 0.000000, 100.000000, 27.440000, 0
20, 0.000000, 100.000000, 31.840000, 0
6, 6.142857, 86.000000, 31.906977, 0
0, 1.941176, 66.000000, 31.030303, 0
0, 0.851852, 46.000000, 31.652174, 0
0, 0.351351, 26.000000, 41.538462, 0
6, 0.136364, 12.000000, 46.666667, 0
11, 0.204819, 17.000000, 31.058824, 0
19, 0.562500, 36.000000, 46.444444, 0
10, 0.851852, 46.000000, 50.260870, 0
10, 1.272727, 56.000000, 45.428571, 0
11, 1.564103, 61.000000, 51.934426, 0
18, 2.125000, 68.000000, 48.352941, 0
13, 1.631579, 62.000000, 49.806452, 0
0, 1.083333, 52.000000, 47.076923, 0
0, 0.724138, 42.000000, 52.761905, 0
0, 0.449275, 31.000000, 43.096774, 0
18, 0.449275, 31.000000, 53.419355, 0
18, 0.562500, 36.000000, 28.000000, 0
20, 1.272727, 56.000000, 23.285714, 0
20, 3.166667, 76.000000, 31.578947, 0
18, 15.666667, 94.000000, 29.957447, 0
20, 24.000000, 96.000000, 26.083333, 0
20, 49.000000, 98.000000, 26.530612, 0
18, 24.000000, 96.000000, 31.666667, 0
20, 24.000000, 96.000000, 25.166667, 0
20, 49.000000, 98.000000, 22.448980, 0
20, 49.000000, 98.000000, 25.632653, 0
18, 24.000000, 96.000000, 28.833333, 0
20, 49.000000, 98.000000, 24.326531, 0
19, 32.333333, 97.000000, 24.082474, 0
7, 5.250000, 84.000000, 27.142857, 0
18, 4.555556, 82.000000, 25.853659, 0
20, 5.250000, 84.000000, 26.571429, 0
20, 5.250000, 84.000000, 30.571429, 0
20, 5.666667, 85.000000, 33.317647, 0
20, 49.000000, 98.000000, 33.224490, 0
20, 0.000000, 100.000000, 38.240000, 0
20, 0.000000, 100.000000, 37.120000, 0
20, 0.000000, 100.000000, 34.000000, 0
20, 0.000000, 100.000000, 38.960000, 0
20, 0.000000, 100.000000, 41.680000, 0
20, 0.000000, 100.000000, 39.920000, 0
20, 0.000000, 100.000000, 41.440000, 0
20, 0.000000, 100.000000, 45.200000, 0
20, 0.000000, 100.000000, 41.520000, 0
20, 0.000000, 100.000000, 37.600000, 0
20, 0.000000, 100.000000, 40.640000, 0
20, 0.000000, 100.000000, 39.680000, 0
20, 0.000000, 100.000000, 40.080000, 0
20, 0.000000, 100.000000, 36.080000, 0
20, 0.000000, 100.000000, 47.280000, 0
20, 0.000000, 100.000000, 40.800000, 0
20, 0.000000, 100.000000, 38.640000, 0
20, 0.000000, 100.000000, 43.040000, 0
20, 0.000000, 100.000000, 46.320000, 0
20, 0.000000, 100.000000, 37.360000, 0
20, 0.000000, 100.000000, 40.560000, 0
20, 0.000000, 100.000000, 41.440000, 0
20, 0.000000, 100.000000, 34.720000, 0
20, 0.000000, 100.000000, 32.560000, 0
20, 0.000000, 100.000000, 30.800000, 0
20, 0.000000, 100.000000, 27.600000, 0
20, 0.000000, 100.000000, 28.880000, 0
20, 0.000000, 100.000000, 30.080000, 0
20, 0.000000, 100.000000, 31.360000, 0
20, 0.000000, 100.000000, 33.440000, 0
20, 0.000000, 100.000000, 32.640000, 0
20, 0.000000, 100.000000, 34.080000, 0
20, 0.000000, 100.000000, 37.840000, 0
20, 0.000000, 100.000000, 42.640000, 0
20, 0.000000, 100.000000, 42.000000, 0
20, 0.000000, 100.000000, 45.760000, 0
20, 0.000000, 100.000000, 55.680000, 0
20, 0.000000, 100.000000, 51.440000, 0
20, 0.000000, 100.000000, 46.480000, 0
20, 0.000000, 100.000000, 50.240000, 0
20, 0.000000, 100.000000, 47.280000, 0
20, 0.000000, 100.000000, 38.000000, 0
20, 0.000000, 100.000000, 38.400000, 0
20, 0.000000, 100.000000, 39.040000, 0
20, 0.000000, 100.000000, 39.040000, 0
20, 0.000000, 100.000000, 39.680000, 0
20, 0.000000, 100.000000, 38.240000, 0
20, 0.000000, 100.000000, 39.520000, 0
20, 0.000000, 100.000000, 37.760000, 0
20, 0.000000, 100.000000, 32.320000, 0
20, 0.000000, 100.000000, 33.360000, 0
20, 0.000000, 100.000000, 30.880000, 0
20, 0.000000, 100.000000, 30.400000, 0
20, 0.000000, 100.000000, 31.840000, 0
20, 0.000000, 100.000000, 35.040000, 0
20, 0.000000, 100.000000, 34.880000, 0
20, 0.000000, 100.000000, 36.320000, 0
20, 0.000000, 100.000000, 34.640000, 0
20, 0.000000, 100.000000, 33.360000, 0
20, 0.000000, 100.000000, 33.280000, 0
20, 0.000000, 100.000000, 31.120000, 0
20, 0.000000, 100.000000, 33.200000, 0
20, 0.000000, 100.000000, 37.200000, 0
20, 0.000000, 100.000000, 38.560000, 0
20, 0.000000, 100.000000, 41.520000, 0
20, 0.000000, 100.000000, 42.160000, 0
20, 0.000000, 100.000000, 44.480000, 0
20, 0.000000, 100.000000, 40.880000, 0
20, 0.000000, 100.000000, 40.320000, 0
20, 0.000000, 100.000000, 38.720000, 0
20, 0.000000, 100.000000, 40.720000, 0
20, 0.000000, 100.000000, 37.360000, 0
20, 0.000000, 100.000000, 40.480000, 0
20, 0.000000, 100.000000, 41.520000, 0
20, 0.000000, 100.000000, 39.280000, 0
20, 0.000000, 100.000000, 37.840000, 0
20, 0.000000, 100.000000, 35.520000, 0
20, 0.000000, 100.000000, 31.440000, 0
20, 0.000000, 100.000000, 32.480000, 0
20, 0.000000, 100.000000, 30.240000, 0
20, 0.000000, 100.000000, 30.080000, 0
20, 0.000000, 100.000000, 31.600000, 0
20, 0.000000, 100.000000, 49.840000, 0
20, 0.000000, 100.000000, 47.280000, 0
20, 0.000000, 100.000000, 53.360000, 0
20, 0.000000, 100.000000, 69.360000, 0
20, 0.000000, 100.000000, 91.440000, 0
20, 0.000000, 100.000000, 73.040000, 0
20, 0.000000, 100.000000, 72.000000, 0
20, 0.000000, 100.000000, 72.720000, 0
20, 0.000000, 100.000000, 56.240000, 0
20, 0.000000, 100.000000, 33.200000, 0
20, 0.000000, 100.000000, 33.520000, 0
20, 0.000000, 100.000000, 34.960000, 0
20, 0.000000, 100.000000, 30.000000, 0
20, 0.000000, 100.000000, 29.440000, 0
20, 0.000000, 100.000000, 29.760000, 0
20, 0.000000, 100.000000, 32.480000, 0
20, 0.000000, 100.000000, 32.800000, 0
20, 0.000000, 100.000000, 31.840000, 0
20, 0.000000, 100.000000, 33.120000, 0
20, 0.000000, 100.000000, 34.480000, 0
20, 0.000000, 100.000000, 33.280000, 0
20, 0.000000, 100.000000, 31.840000, 0
20, 0.000000, 100.000000, 30.640000, 0
20, 0.000000, 100.000000, 36.880000, 0
20, 0.000000, 100.000000, 36.160000, 0
20, 0.000000, 100.000000, 35.920000, 0
20, 0.000000, 100.000000, 37.120000, 0
20, 0.000000, 100.000000, 43.600000, 0
20, 0.000000, 100.000000, 38.640000, 0
20, 0.000000, 100.000000, 43.840000, 0
20, 0.000000, 100.000000, 45.040000, 0
20, 0.000000, 100.000000, 50.080000, 0
20, 0.000000, 100.000000, 47.600000, 0
20, 0.000000, 100.000000, 48.960000, 0
20, 0.000000, 100.000000, 41.360000, 0
20, 0.000000, 100.000000, 44.080000, 0
20, 0.000000, 100.000000, 40.080000, 0
20, 0.000000, 100.000000, 38.560000, 0
20, 0.000000, 100.000000, 36.800000, 0
20, 0.000000, 100.000000, 39.440000, 0
20, 0.000000, 100.000000, 35.760000, 0
20, 0.000000, 100.000000, 37.200000, 0
20, 0.000000, 100.000000, 35.920000, 0
20, 0.000000, 100.000000, 35.120000, 0
20, 0.000000, 100.000000, 33.360000, 0
20, 0.000000, 100.000000, 32.400000, 0
20, 0.000000, 100.000000, 32.480000, 0
20, 0.000000, 100.000000, 33.440000, 0
20, 0.000000, 100.000000, 34.160000, 0
20, 0.000000, 100.000000, 34.800000, 0
20, 0.000000, 100.000000, 35.680000, 0
20, 0.000000, 100.000000, 33.120000, 0
20, 0.000000, 100.000000, 38.080000, 0
20, 0.000000, 100.000000, 36.320000, 0
20, 0.000000, 100.000000, 44.480000, 0
20, 0.000000, 100.000000, 46.320000, 0
20, 0.000000, 100.000000, 52.640000, 0
20, 0.000000, 100.000000, 49.600000, 0
20, 0.000000, 100.000000, 53.680000, 0
20, 0.000000, 100.000000, 48.320000, 0
20, 0.000000, 100.000000, 48.160000, 0
20, 0.000000, 100.000000, 42.800000, 0
20, 0.000000, 100.000000, 40.400000, 0
20, 0.000000, 100.000000, 42.720000, 0
20, 0.000000, 100.000000, 38.800000, 0
20, 0.000000, 100.000000, 74.080000, 0
20, 0.000000, 100.000000, 76.560000, 0
20, 0.000000, 100.000000, 88.720000, 0
20, 0.000000, 100.000000, 82.160000, 0
20, 0.000000, 100.000000, 87.280000, 0
20, 0.000000, 100.000000, 48.560000, 0
20, 0.000000, 100.000000, 47.520000, 0
20, 0.000000, 100.000000, 34.640000, 0
20, 0.000000, 100.000000, 34.240000, 0
20, 0.000000, 100.000000, 34.080000, 0
20, 0.000000, 100.000000, 38.640000, 0
20, 0.000000, 100.000000, 35.440000, 0
20, 0.000000, 100.000000, 50.240000, 0
20, 0.000000, 100.000000, 53.040000, 0
20, 0.000000, 100.000000, 53.440000, 0
20, 0.000000, 100.000000, 50.880000, 0
20, 0.000000, 100.000000, 52.080000, 0
20, 0.000000, 100.000000, 38.080000, 0
20, 0.000000, 100.000000, 40.000000, 0
20, 0.000000, 100.000000, 37.440000, 0
20, 0.000000, 100.000000, 36.320000, 0
20, 0.000000, 100.000000, 42.080000, 0
20, 0.000000, 100.000000, 40.320000, 0
20, 0.000000, 100.000000, 43.440000, 0
20, 0.000000, 100.000000, 58.160000, 0
20, 0.000000, 100.000000, 64.240000, 0
20, 0.000000, 100.000000, 59.040000, 0
20, 0.000000, 100.000000, 76.080000, 0
20, 0.000000, 100.000000, 79.600000, 0
20, 0.000000, 100.000000, 75.200000, 0
20, 0.000000, 100.000000, 83.120000, 0
20, 0.000000, 100.000000, 96.000000, 0
20, 0.000000, 100.000000, 91.520000, 0
20, 0.000000, 100.000000, 91.440000, 0
20, 0.000000, 100.000000, 91.360000, 0
20, 0.000000, 100.000000, 84.240000, 0
20, 0.000000, 100.000000, 80.400000, 0
20, 0.000000, 100.000000, 88.960000, 0
20, 0.000000, 100.000000, 88.960000, 0
20, 0.000000, 100.000000, 84.000000, 0
20, 0.000000, 100.000000, 89.520000, 0
20, 0.000000, 100.000000, 91.360000, 0
20, 0.000000, 100.000000, 79.440000, 0
20, 0.000000, 100.000000, 96.960000, 0
20, 0.000000, 100.000000, 95.760000, 0
20, 0.000000, 100.000000, 95.520000, 0
20, 0.000000, 100.000000, 99.200000, 0
20, 0.000000, 100.000000, 104.080000, 0
20, 0.000000, 100.000000, 85.760000, 0
20, 0.000000, 100.000000, 85.920000, 0
20, 0.000000, 100.000000, 83.600000, 0
20, 0.000000, 100.000000, 82.000000, 0
20, 0.000000, 100.000000, 79.200000, 0
20, 0.000000, 100.000000, 98.960000, 0
20, 0.000000, 100.000000, 107.120000, 0
20, 0.000000, 100.000000, 124.320000, 0
20, 0.000000, 100.000000, 122.000000, 0
20, 0.000000, 100.000000, 127.360000, 0
20, 0.000000, 100.000000, 122.320000, 0
20, 0.000000, 100.000000, 120.160000, 0
20, 0.000000, 100.000000, 108.160000, 0
20, 0.000000, 100.000000, 115.120000, 0
20, 0.000000, 100.000000, 115.920000, 0
20, 0.000000, 100.000000, 114.320000, 0
20, 0.000000, 100.000000, 111.600000, 0
